NODE,Si
56548,0.103
56549,0.0693
56550,0.0889
56551,0.0233
56552,0.0391
56553,0.2666
56554,0.1976
56555,0.2462
56556,0.2982
56557,0.0331
56558,0.0137
56559,0.0189
56560,0.0398
56561,0.0798
56562,0.0543
56563,0.0656
56564,0.1315
56565,0.1421
56566,0.0281
56567,0.0132
56568,0.0224
56569,0.0616
56570,0.0059
56571,0.0184
56572,0.0499
56573,0.1135
56574,0.0976
56575,0.2591
56576,0.2662
56577,0.2872
56578,0.1292
56579,0.1308
56580,0.1725
56581,0.0624
56582,0.0898
56583,0.0465
56584,0.063
56585,0.1332
56586,0.1382
56587,0.195
56588,0.1081
56589,0.0918
56590,0.1402
56591,0.1677
56592,0.0744
56593,0.046
56594,0.0456
56595,0.0177
56596,0.0561
56597,0.0792
56598,0.0654
56599,0.218
56600,0.1876
56601,0.1736
56602,0.0457
56603,0.0612
56604,0.0369
56605,0.0358
56606,0.0904
56607,0.1049
56608,0.0488
56609,0.0475
56610,0.0386
56611,0.105
56612,0.1224
56613,0.0776
56614,0.1308
56615,0.0596
56616,0.0574
56617,0.0413
56618,0.0887
56619,0.0429
56620,0.071
56621,0.0445
56622,0.0761
56623,0.0719
56624,0.1034
56625,0.0972
56626,0.0558
56627,0.0502
56628,0.2331
56629,0.2065
56630,0.2925
56631,0.2816
56632,0.2389
56633,0.2879
56634,0.0692
56635,0.069
56636,0.0595
56637,0.1101
56638,0.104
56639,0.1297
56640,0.1471
56641,0.0542
56642,0.0383
56643,0.0855
56644,0.0813
56645,0.2248
56646,0.03
56647,0.0373
56648,0.0454
56649,0.264
56650,0.2722
56651,0.192
56652,0.0447
56653,0.2329
56654,0.0103
56655,0.0318
56656,0.0264
56657,0.0605
56658,0.0864
56659,0.0845
56660,0.0533
56661,0.1012
56662,0.0753
56663,0.0622
56664,0.1021
56665,0.0938
56666,0.1676
56667,0.187
56668,0.2289
56669,0.0855
56670,0.13
56671,0.1399
56672,0.0776
56673,0.0469
56674,0.0534
56675,0.0932
56676,0.0688
56677,0.0949
56678,0.0849
56679,0.122
56680,0.128
56681,0.0937
56682,0.1175
56683,0.0527
56684,0.0297
56685,0.1091
56686,0.0601
56687,0.0804
56688,0.0259
56689,0.0128
56690,0.0656
56691,0.0219
56692,0.0172
56693,0.0953
56694,0.0188
56695,0.0524
56696,0.0151
56697,0.0144
56698,0.0189
56699,0.0836
56700,0.0689
56701,0.0336
56702,0.051
56703,0.1417
56704,0.1414
56705,0.1484
56706,0.2187
56707,0.0378
56708,0.2129
56709,0.2449
56710,0.0608
56711,0.1176
56712,0.0113
56713,0.0118
56714,0.1295
56715,0.0114
56716,0.1
56717,0.0417
56718,0.0608
56719,0.1072
56720,0.0597
56721,0.0891
56722,0.2843
56723,0.2001
56724,0.2677
56725,0.1529
56726,0.2507
56727,0.2042
56728,0.2805
56729,0.0459
56730,0.0608
56731,0.0508
56732,0.0588
56733,0.0404
56734,0.0872
56735,0.103
56736,0.0694
56737,0.0886
56738,0.0233
56739,0.0396
56740,0.2669
56741,0.1981
56742,0.2462
56743,0.2985
56744,0.033
56745,0.0137
56746,0.0188
56747,0.0397
56748,0.0794
56749,0.0542
56750,0.0655
56751,0.131
56752,0.1419
56753,0.028
56754,0.0132
56755,0.0224
56756,0.0613
56757,0.0059
56758,0.0183
56759,0.05
56760,0.1183
56761,0.0965
56762,0.2606
56763,0.2649
56764,0.2851
56765,0.1733
56766,0.1266
56767,0.1801
56768,0.0633
56769,0.0922
56770,0.0464
56771,0.0634
56772,0.1323
56773,0.1376
56774,0.1932
56775,0.1097
56776,0.1353
56777,0.204
56778,0.0621
56779,0.0421
56780,0.045
56781,0.0461
56782,0.0175
56783,0.0557
56784,0.0469
56785,0.0641
56786,0.2048
56787,0.19
56788,0.2207
56789,0.0446
56790,0.0606
56791,0.0383
56792,0.0366
56793,0.0888
56794,0.1021
56795,0.0491
56796,0.0477
56797,0.0393
56798,0.1028
56799,0.1294
56800,0.0697
56801,0.1239
56802,0.0763
56803,0.0587
56804,0.1337
56805,0.0417
56806,0.0445
56807,0.0761
56808,0.0719
56809,0.1034
56810,0.0972
56811,0.0558
56812,0.0502
56813,0.2169
56814,0.2043
56815,0.3087
56816,0.2805
56817,0.2393
56818,0.2915
56819,0.0692
56820,0.069
56821,0.0595
56822,0.1101
56823,0.104
56824,0.1298
56825,0.1481
56826,0.0542
56827,0.0383
56828,0.0857
56829,0.0815
56830,0.232
56831,0.03
56832,0.0374
56833,0.0454
56834,0.2567
56835,0.2721
56836,0.1919
56837,0.0448
56838,0.2315
56839,0.0103
56840,0.0318
56841,0.0264
56842,0.0488
56843,0.0638
56844,0.0709
56845,0.0493
56846,0.0506
56847,0.0548
56848,0.0939
56849,0.0841
56850,0.2712
56851,0.1873
56852,0.2781
56853,0.1686
56854,0.2413
56855,0.0745
56856,0.0435
56857,0.0504
56858,0.0852
56859,0.1295
56860,0.1396
56861,0.1193
56862,0.0851
56863,0.0528
56864,0.0469
56865,0.027
56866,0.0643
56867,0.029
56868,0.0573
56869,0.0258
56870,0.0127
56871,0.0652
56872,0.0218
56873,0.0172
56874,0.0953
56875,0.0188
56876,0.0523
56877,0.0152
56878,0.0144
56879,0.0189
56880,0.0836
56881,0.0689
56882,0.0336
56883,0.051
56884,0.1417
56885,0.1414
56886,0.1485
56887,0.2187
56888,0.0378
56889,0.2129
56890,0.2449
56891,0.0608
56892,0.1176
56893,0.0112
56894,0.0118
56895,0.1295
56896,0.0114
56897,0.0356
56898,0.0563
56899,0.0163
56900,0.0245
56901,0.0336
56902,0.0579
56903,0.0347
56904,0.2841
56905,0.2012
56906,0.2708
56907,0.1513
56908,0.2527
56909,0.2059
56910,0.2802
56911,0.0329
56912,0.0265
56913,0.071
56914,0.0621
56915,0.0841
56916,0.1067
56917,0.0543
56918,0.0862
56919,0.102
56920,0.0423
56921,0.0677
56922,0.0867
56923,0.0235
56924,0.0385
56925,0.2666
56926,0.1965
56927,0.2458
56928,0.2953
56929,0.0328
56930,0.0141
56931,0.0191
56932,0.0395
56933,0.08
56934,0.0531
56935,0.0632
56936,0.1334
56937,0.1389
56938,0.0275
56939,0.0139
56940,0.0223
56941,0.0645
56942,0.0064
56943,0.0183
56944,0.0502
56945,0.1128
56946,0.0972
56947,0.1279
56948,0.13
56949,0.1711
56950,0.2615
56951,0.2679
56952,0.2912
56953,0.062
56954,0.0897
56955,0.0456
56956,0.0624
56957,0.1327
56958,0.1378
56959,0.1944
56960,0.1083
56961,0.0915
56962,0.1397
56963,0.1676
56964,0.0738
56965,0.0458
56966,0.0454
56967,0.0173
56968,0.056
56969,0.0792
56970,0.0654
56971,0.218
56972,0.1876
56973,0.1736
56974,0.0457
56975,0.0611
56976,0.0368
56977,0.0356
56978,0.0905
56979,0.1052
56980,0.0488
56981,0.0475
56982,0.0385
56983,0.105
56984,0.1224
56985,0.0776
56986,0.1308
56987,0.0596
56988,0.0574
56989,0.0414
56990,0.0887
56991,0.0429
56992,0.071
56993,0.1243
56994,0.2355
56995,0.2101
56996,0.2952
56997,0.2828
56998,0.2518
56999,0.2917
57000,0.0965
57001,0.0993
57002,0.1099
57003,0.0551
57004,0.0644
57005,0.0757
57006,0.1305
57007,0.1507
57008,0.0613
57009,0.0285
57010,0.1472
57011,0.0542
57012,0.0383
57013,0.0855
57014,0.0814
57015,0.2248
57016,0.03
57017,0.0373
57018,0.0454
57019,0.264
57020,0.2722
57021,0.192
57022,0.0447
57023,0.2329
57024,0.0103
57025,0.0317
57026,0.0264
57027,0.0953
57028,0.1147
57029,0.0799
57030,0.1695
57031,0.2088
57032,0.1846
57033,0.1296
57034,0.1623
57035,0.1785
57036,0.137
57037,0.1057
57038,0.1562
57039,0.0901
57040,0.1408
57041,0.1134
57042,0.0614
57043,0.104
57044,0.0884
57045,0.117
57046,0.1249
57047,0.1252
57048,0.1265
57049,0.1334
57050,0.0339
57051,0.0265
57052,0.0128
57053,0.0235
57054,0.0108
57055,0.032
57056,0.07
57057,0.1853
57058,0.0425
57059,0.241
57060,0.1057
57061,0.132
57062,0.022
57063,0.0195
57064,0.0504
57065,0.0424
57066,0.0298
57067,0.0162
57068,0.0135
57069,0.0165
57070,0.2193
57071,0.0378
57072,0.2465
57073,0.021
57074,0.0521
57075,0.0403
57076,0.0332
57077,0.0125
57078,0.09
57079,0.0954
57080,0.0746
57081,0.0085
57082,0.0322
57083,0.1
57084,0.0416
57085,0.0608
57086,0.1071
57087,0.0596
57088,0.0891
57089,0.2811
57090,0.2005
57091,0.2673
57092,0.1568
57093,0.2454
57094,0.2057
57095,0.2791
57096,0.0459
57097,0.0605
57098,0.0508
57099,0.0588
57100,0.0404
57101,0.0872
57102,0.1029
57103,0.0711
57104,0.0867
57105,0.0236
57106,0.0391
57107,0.2667
57108,0.1976
57109,0.2529
57110,0.2993
57111,0.0331
57112,0.0138
57113,0.0189
57114,0.0397
57115,0.0795
57116,0.0542
57117,0.0604
57118,0.1299
57119,0.1405
57120,0.0268
57121,0.0139
57122,0.0225
57123,0.0615
57124,0.006
57125,0.0178
57126,0.0499
57127,0.1135
57128,0.0976
57129,0.2591
57130,0.2662
57131,0.2872
57132,0.1292
57133,0.1308
57134,0.1725
57135,0.0624
57136,0.0898
57137,0.0465
57138,0.063
57139,0.1332
57140,0.1382
57141,0.195
57142,0.1081
57143,0.0918
57144,0.1402
57145,0.1677
57146,0.0744
57147,0.046
57148,0.0456
57149,0.0177
57150,0.056
57151,0.0792
57152,0.0654
57153,0.218
57154,0.1876
57155,0.1736
57156,0.0457
57157,0.0611
57158,0.0368
57159,0.0356
57160,0.0905
57161,0.1052
57162,0.0488
57163,0.0475
57164,0.0385
57165,0.105
57166,0.1224
57167,0.0776
57168,0.1308
57169,0.0596
57170,0.0574
57171,0.0414
57172,0.0887
57173,0.0429
57174,0.071
57175,0.0445
57176,0.0761
57177,0.0719
57178,0.1034
57179,0.0972
57180,0.0558
57181,0.0502
57182,0.2331
57183,0.2065
57184,0.2925
57185,0.2816
57186,0.2389
57187,0.2879
57188,0.0692
57189,0.069
57190,0.0595
57191,0.1101
57192,0.104
57193,0.1297
57194,0.1472
57195,0.0542
57196,0.0383
57197,0.0855
57198,0.0814
57199,0.2248
57200,0.03
57201,0.0374
57202,0.0454
57203,0.2641
57204,0.2722
57205,0.192
57206,0.0447
57207,0.2329
57208,0.0103
57209,0.0317
57210,0.0264
57211,0.0605
57212,0.0864
57213,0.0845
57214,0.0533
57215,0.1012
57216,0.0753
57217,0.0622
57218,0.1021
57219,0.0938
57220,0.1676
57221,0.187
57222,0.2289
57223,0.0855
57224,0.13
57225,0.1399
57226,0.0776
57227,0.0469
57228,0.0534
57229,0.0932
57230,0.0688
57231,0.0949
57232,0.0849
57233,0.122
57234,0.1279
57235,0.0937
57236,0.1175
57237,0.0527
57238,0.0297
57239,0.1091
57240,0.0601
57241,0.0804
57242,0.0259
57243,0.0128
57244,0.0656
57245,0.0219
57246,0.0172
57247,0.0953
57248,0.0188
57249,0.0524
57250,0.0151
57251,0.0144
57252,0.0189
57253,0.0836
57254,0.0689
57255,0.0336
57256,0.051
57257,0.1417
57258,0.1414
57259,0.1485
57260,0.2187
57261,0.0378
57262,0.2129
57263,0.2449
57264,0.0607
57265,0.1176
57266,0.0113
57267,0.0118
57268,0.1295
57269,0.0114
57270,0.1
57271,0.0417
57272,0.0608
57273,0.1072
57274,0.0597
57275,0.0891
57276,0.2843
57277,0.2001
57278,0.2677
57279,0.1529
57280,0.2507
57281,0.2042
57282,0.2805
57283,0.0459
57284,0.0608
57285,0.0508
57286,0.0588
57287,0.0404
57288,0.0872
57289,0.103
57290,0.0694
57291,0.0889
57292,0.0233
57293,0.0391
57294,0.2666
57295,0.1976
57296,0.2462
57297,0.2982
57298,0.0331
57299,0.0137
57300,0.0188
57301,0.0398
57302,0.0798
57303,0.0543
57304,0.0656
57305,0.1315
57306,0.1421
57307,0.0281
57308,0.0132
57309,0.0224
57310,0.0617
57311,0.0059
57312,0.0184
57313,0.0499
57314,0.1135
57315,0.0976
57316,0.2591
57317,0.2663
57318,0.2872
57319,0.1292
57320,0.1308
57321,0.1725
57322,0.0621
57323,0.0901
57324,0.0457
57325,0.0625
57326,0.1335
57327,0.1381
57328,0.1951
57329,0.1091
57330,0.0918
57331,0.1402
57332,0.1677
57333,0.0744
57334,0.046
57335,0.0454
57336,0.0173
57337,0.056
57338,0.0792
57339,0.0654
57340,0.218
57341,0.1876
57342,0.1736
57343,0.0457
57344,0.0611
57345,0.0368
57346,0.0356
57347,0.0905
57348,0.1052
57349,0.0488
57350,0.0475
57351,0.0385
57352,0.105
57353,0.1224
57354,0.0776
57355,0.1308
57356,0.0596
57357,0.0574
57358,0.0413
57359,0.0887
57360,0.0429
57361,0.071
57362,0.0436
57363,0.0749
57364,0.0983
57365,0.071
57366,0.0938
57367,0.0565
57368,0.0504
57369,0.2366
57370,0.212
57371,0.2952
57372,0.281
57373,0.2378
57374,0.2889
57375,0.0672
57376,0.0692
57377,0.0595
57378,0.1125
57379,0.101
57380,0.1294
57381,0.1458
57382,0.0541
57383,0.0384
57384,0.0864
57385,0.0831
57386,0.2253
57387,0.0296
57388,0.0379
57389,0.0463
57390,0.2621
57391,0.2692
57392,0.1923
57393,0.0445
57394,0.2344
57395,0.0102
57396,0.0322
57397,0.0271
57398,0.0493
57399,0.0648
57400,0.0718
57401,0.0499
57402,0.0512
57403,0.0554
57404,0.0953
57405,0.0855
57406,0.1885
57407,0.2691
57408,0.2785
57409,0.1666
57410,0.2375
57411,0.0753
57412,0.0438
57413,0.0509
57414,0.0846
57415,0.1279
57416,0.1369
57417,0.121
57418,0.0865
57419,0.0538
57420,0.0473
57421,0.0272
57422,0.0653
57423,0.0294
57424,0.0581
57425,0.0259
57426,0.0128
57427,0.0653
57428,0.0218
57429,0.0172
57430,0.0954
57431,0.0188
57432,0.0524
57433,0.0152
57434,0.0144
57435,0.0189
57436,0.0836
57437,0.0689
57438,0.0336
57439,0.051
57440,0.1417
57441,0.1414
57442,0.1485
57443,0.2187
57444,0.0378
57445,0.2129
57446,0.2449
57447,0.0608
57448,0.1176
57449,0.0113
57450,0.0118
57451,0.1295
57452,0.0114
57453,0.1
57454,0.0417
57455,0.0608
57456,0.1072
57457,0.0597
57458,0.0891
57459,0.2812
57460,0.2002
57461,0.2672
57462,0.1524
57463,0.2544
57464,0.2047
57465,0.2805
57466,0.0459
57467,0.0607
57468,0.0508
57469,0.0588
57470,0.0404
57471,0.0872
57472,0.103
57473,0.0693
57474,0.0889
57475,0.0233
57476,0.0391
57477,0.2666
57478,0.1976
57479,0.2462
57480,0.2983
57481,0.0331
57482,0.0137
57483,0.0188
57484,0.0398
57485,0.0798
57486,0.0544
57487,0.0656
57488,0.1315
57489,0.1421
57490,0.0281
57491,0.0132
57492,0.0224
57493,0.0617
57494,0.0059
57495,0.0184
57496,0.0499
57497,0.1135
57498,0.0976
57499,0.2591
57500,0.2663
57501,0.2872
57502,0.1292
57503,0.1308
57504,0.1725
57505,0.0621
57506,0.0901
57507,0.0457
57508,0.0625
57509,0.1335
57510,0.1381
57511,0.1951
57512,0.1091
57513,0.0918
57514,0.1402
57515,0.1677
57516,0.0744
57517,0.046
57518,0.0454
57519,0.0173
57520,0.0561
57521,0.0792
57522,0.0654
57523,0.218
57524,0.1876
57525,0.1736
57526,0.0457
57527,0.0612
57528,0.0369
57529,0.0358
57530,0.0904
57531,0.1049
57532,0.0488
57533,0.0475
57534,0.0386
57535,0.105
57536,0.1224
57537,0.0776
57538,0.1308
57539,0.0596
57540,0.0574
57541,0.0413
57542,0.0887
57543,0.0429
57544,0.071
57545,0.1243
57546,0.2355
57547,0.2101
57548,0.2952
57549,0.2828
57550,0.2517
57551,0.2916
57552,0.0965
57553,0.0993
57554,0.1099
57555,0.0551
57556,0.0644
57557,0.0757
57558,0.1305
57559,0.1507
57560,0.0613
57561,0.0285
57562,0.1471
57563,0.0542
57564,0.0383
57565,0.0855
57566,0.0813
57567,0.2248
57568,0.03
57569,0.0374
57570,0.0454
57571,0.2641
57572,0.2722
57573,0.192
57574,0.0447
57575,0.2329
57576,0.0103
57577,0.0318
57578,0.0264
57579,0.049
57580,0.0646
57581,0.0716
57582,0.0497
57583,0.051
57584,0.0552
57585,0.0951
57586,0.0854
57587,0.1892
57588,0.2734
57589,0.2804
57590,0.1637
57591,0.2384
57592,0.075
57593,0.0435
57594,0.0506
57595,0.0842
57596,0.1271
57597,0.1365
57598,0.1209
57599,0.0864
57600,0.0538
57601,0.047
57602,0.027
57603,0.0651
57604,0.0292
57605,0.0581
57606,0.0257
57607,0.0127
57608,0.0645
57609,0.0217
57610,0.0172
57611,0.0954
57612,0.0188
57613,0.0524
57614,0.0152
57615,0.0144
57616,0.0189
57617,0.0836
57618,0.0689
57619,0.0336
57620,0.051
57621,0.1417
57622,0.1414
57623,0.1485
57624,0.2187
57625,0.0378
57626,0.2129
57627,0.2449
57628,0.0607
57629,0.1176
57630,0.0113
57631,0.0118
57632,0.1295
57633,0.0114
57634,0.0356
57635,0.0563
57636,0.0163
57637,0.0245
57638,0.0336
57639,0.0578
57640,0.0346
57641,0.2841
57642,0.2013
57643,0.2707
57644,0.1515
57645,0.2524
57646,0.2059
57647,0.2802
57648,0.0329
57649,0.0265
57650,0.071
57651,0.0621
57652,0.0841
57653,0.1067
57654,0.0543
57655,0.0862
57656,0.102
57657,0.0423
57658,0.0678
57659,0.0867
57660,0.0235
57661,0.0385
57662,0.2666
57663,0.1965
57664,0.2458
57665,0.2953
57666,0.0328
57667,0.0141
57668,0.0191
57669,0.0394
57670,0.08
57671,0.0531
57672,0.0631
57673,0.1334
57674,0.1389
57675,0.0275
57676,0.0139
57677,0.0223
57678,0.0645
57679,0.0064
57680,0.0182
57681,0.0502
57682,0.1128
57683,0.0972
57684,0.1279
57685,0.13
57686,0.1711
57687,0.2615
57688,0.2679
57689,0.2912
57690,0.062
57691,0.0897
57692,0.0456
57693,0.0624
57694,0.1327
57695,0.1378
57696,0.1944
57697,0.1083
57698,0.0915
57699,0.1397
57700,0.1676
57701,0.0738
57702,0.0458
57703,0.0454
57704,0.0173
57705,0.056
57706,0.0792
57707,0.0654
57708,0.218
57709,0.1876
57710,0.1736
57711,0.0457
57712,0.0611
57713,0.0368
57714,0.0356
57715,0.0905
57716,0.1052
57717,0.0488
57718,0.0475
57719,0.0385
57720,0.105
57721,0.1224
57722,0.0776
57723,0.1308
57724,0.0596
57725,0.0574
57726,0.0413
57727,0.0887
57728,0.0429
57729,0.071
57730,0.1243
57731,0.2355
57732,0.2101
57733,0.2952
57734,0.2828
57735,0.2517
57736,0.2916
57737,0.0965
57738,0.0993
57739,0.1099
57740,0.0551
57741,0.0644
57742,0.0757
57743,0.1305
57744,0.1507
57745,0.0613
57746,0.0285
57747,0.1472
57748,0.0542
57749,0.0383
57750,0.0855
57751,0.0814
57752,0.2248
57753,0.03
57754,0.0374
57755,0.0454
57756,0.2641
57757,0.2722
57758,0.192
57759,0.0447
57760,0.2329
57761,0.0103
57762,0.0318
57763,0.0264
57764,0.0493
57765,0.0648
57766,0.0718
57767,0.0499
57768,0.0512
57769,0.0554
57770,0.0953
57771,0.0855
57772,0.1885
57773,0.2721
57774,0.279
57775,0.1637
57776,0.2375
57777,0.0753
57778,0.0438
57779,0.0509
57780,0.0846
57781,0.1277
57782,0.1369
57783,0.121
57784,0.0865
57785,0.0538
57786,0.0473
57787,0.0272
57788,0.0653
57789,0.0294
57790,0.0581
57791,0.0259
57792,0.0128
57793,0.0649
57794,0.0218
57795,0.0172
57796,0.0954
57797,0.0188
57798,0.0524
57799,0.0152
57800,0.0144
57801,0.0189
57802,0.0836
57803,0.0689
57804,0.0336
57805,0.051
57806,0.1417
57807,0.1414
57808,0.1485
57809,0.2187
57810,0.0378
57811,0.2129
57812,0.2449
57813,0.0608
57814,0.1176
57815,0.0113
57816,0.0118
57817,0.1295
57818,0.0114
57819,0.1
57820,0.0417
57821,0.0608
57822,0.1072
57823,0.0596
57824,0.0891
57825,0.2812
57826,0.2001
57827,0.2672
57828,0.1524
57829,0.2544
57830,0.2047
57831,0.2805
57832,0.0459
57833,0.0607
57834,0.0508
57835,0.0588
57836,0.0404
57837,0.0872
57838,0.103
57839,0.0693
57840,0.0889
57841,0.0233
57842,0.0391
57843,0.2666
57844,0.1976
57845,0.2462
57846,0.2983
57847,0.0331
57848,0.0137
57849,0.0188
57850,0.0398
57851,0.0798
57852,0.0544
57853,0.0656
57854,0.1315
57855,0.1421
57856,0.0281
57857,0.0132
57858,0.0224
57859,0.0617
57860,0.0059
57861,0.0184
57862,0.0499
57863,0.1135
57864,0.0976
57865,0.2591
57866,0.2663
57867,0.2872
57868,0.1291
57869,0.1307
57870,0.1725
57871,0.0621
57872,0.0901
57873,0.0457
57874,0.0625
57875,0.1335
57876,0.1381
57877,0.1951
57878,0.1091
57879,0.0918
57880,0.1402
57881,0.1676
57882,0.0744
57883,0.046
57884,0.0454
57885,0.0173
57886,0.056
57887,0.0792
57888,0.0654
57889,0.218
57890,0.1876
57891,0.1736
57892,0.0457
57893,0.0611
57894,0.0368
57895,0.0356
57896,0.0905
57897,0.1052
57898,0.0488
57899,0.0475
57900,0.0385
57901,0.105
57902,0.1224
57903,0.0776
57904,0.1308
57905,0.0596
57906,0.0574
57907,0.0413
57908,0.0887
57909,0.0429
57910,0.071
57911,0.1243
57912,0.2355
57913,0.2101
57914,0.2952
57915,0.2828
57916,0.2517
57917,0.2916
57918,0.0965
57919,0.0993
57920,0.1099
57921,0.0551
57922,0.0644
57923,0.0757
57924,0.1305
57925,0.1507
57926,0.0613
57927,0.0285
57928,0.1471
57929,0.0542
57930,0.0383
57931,0.0855
57932,0.0814
57933,0.2248
57934,0.03
57935,0.0374
57936,0.0454
57937,0.2641
57938,0.2722
57939,0.192
57940,0.0447
57941,0.2329
57942,0.0103
57943,0.0318
57944,0.0264
57945,0.0911
57946,0.0488
57947,0.0973
57948,0.162
57949,0.1785
57950,0.2217
57951,0.1334
57952,0.105
57953,0.1556
57954,0.0837
57955,0.1268
57956,0.1354
57957,0.0915
57958,0.0588
57959,0.079
57960,0.0769
57961,0.1103
57962,0.1057
57963,0.1047
57964,0.1056
57965,0.115
57966,0.0335
57967,0.1047
57968,0.0642
57969,0.1059
57970,0.0631
57971,0.0736
57972,0.0261
57973,0.0128
57974,0.0656
57975,0.0226
57976,0.0147
57977,0.0457
57978,0.069
57979,0.1827
57980,0.0303
57981,0.2393
57982,0.1028
57983,0.1318
57984,0.2193
57985,0.0378
57986,0.2461
57987,0.0231
57988,0.0422
57989,0.0206
57990,0.0158
57991,0.0265
57992,0.02
57993,0.0483
57994,0.0396
57995,0.0321
57996,0.0159
57997,0.0097
57998,0.0112
57999,0.0973
58000,0.0451
58001,0.0943
58002,0.0765
58003,0.0137
58004,0.0055
58005,0.009
58006,0.0317
58007,0.1
58008,0.0417
58009,0.0608
58010,0.1072
58011,0.0596
58012,0.0891
58013,0.2811
58014,0.2001
58015,0.2672
58016,0.1568
58017,0.2454
58018,0.2057
58019,0.2791
58020,0.0459
58021,0.0607
58022,0.0508
58023,0.0588
58024,0.0404
58025,0.0872
58026,0.103
58027,0.0711
58028,0.0871
58029,0.0236
58030,0.0391
58031,0.2667
58032,0.1976
58033,0.2517
58034,0.2991
58035,0.0331
58036,0.0133
58037,0.0188
58038,0.0398
58039,0.0796
58040,0.0543
58041,0.0614
58042,0.1303
58043,0.1408
58044,0.0269
58045,0.0143
58046,0.0227
58047,0.0615
58048,0.0059
58049,0.0179
58050,0.0499
58051,0.1135
58052,0.0976
58053,0.2591
58054,0.2662
58055,0.2872
58056,0.1291
58057,0.1308
58058,0.1725
58059,0.0623
58060,0.0898
58061,0.0465
58062,0.063
58063,0.1331
58064,0.1382
58065,0.1949
58066,0.1081
58067,0.0918
58068,0.1402
58069,0.1676
58070,0.0744
58071,0.046
58072,0.0455
58073,0.0177
58074,0.0561
58075,0.0792
58076,0.0654
58077,0.218
58078,0.1876
58079,0.1736
58080,0.0456
58081,0.0612
58082,0.0369
58083,0.0358
58084,0.0904
58085,0.1049
58086,0.0488
58087,0.0475
58088,0.0386
58089,0.105
58090,0.1224
58091,0.0776
58092,0.1308
58093,0.0596
58094,0.0574
58095,0.0413
58096,0.0888
58097,0.0429
58098,0.071
58099,0.0445
58100,0.0761
58101,0.0719
58102,0.1033
58103,0.0972
58104,0.0558
58105,0.0502
58106,0.2331
58107,0.2065
58108,0.2925
58109,0.2816
58110,0.2389
58111,0.2879
58112,0.0692
58113,0.069
58114,0.0595
58115,0.1101
58116,0.104
58117,0.1297
58118,0.1471
58119,0.0542
58120,0.0383
58121,0.0855
58122,0.0813
58123,0.2248
58124,0.0299
58125,0.0374
58126,0.0454
58127,0.2641
58128,0.2722
58129,0.192
58130,0.0447
58131,0.2329
58132,0.0103
58133,0.0318
58134,0.0265
58135,0.0605
58136,0.0864
58137,0.0845
58138,0.0533
58139,0.1012
58140,0.0753
58141,0.0622
58142,0.1021
58143,0.0938
58144,0.1676
58145,0.187
58146,0.2289
58147,0.0855
58148,0.13
58149,0.1399
58150,0.0776
58151,0.0469
58152,0.0534
58153,0.0932
58154,0.0688
58155,0.0949
58156,0.0849
58157,0.122
58158,0.128
58159,0.0937
58160,0.1175
58161,0.0527
58162,0.0296
58163,0.1091
58164,0.0601
58165,0.0803
58166,0.026
58167,0.0127
58168,0.0656
58169,0.0219
58170,0.0171
58171,0.0954
58172,0.0188
58173,0.0524
58174,0.0152
58175,0.0145
58176,0.019
58177,0.0837
58178,0.0689
58179,0.0336
58180,0.051
58181,0.1417
58182,0.1414
58183,0.1485
58184,0.2188
58185,0.0378
58186,0.2129
58187,0.2449
58188,0.0608
58189,0.1176
58190,0.0113
58191,0.0118
58192,0.1295
58193,0.0114
58194,0.1
58195,0.0417
58196,0.0608
58197,0.1072
58198,0.0597
58199,0.0891
58200,0.2843
58201,0.2001
58202,0.2676
58203,0.1529
58204,0.2507
58205,0.2041
58206,0.2805
58207,0.0459
58208,0.0608
58209,0.0508
58210,0.0588
58211,0.0404
58212,0.0872
58213,0.103
58214,0.0694
58215,0.0886
58216,0.0233
58217,0.0397
58218,0.267
58219,0.1981
58220,0.2462
58221,0.2985
58222,0.033
58223,0.0137
58224,0.0188
58225,0.0396
58226,0.0794
58227,0.0542
58228,0.0654
58229,0.131
58230,0.1419
58231,0.028
58232,0.0132
58233,0.0223
58234,0.0614
58235,0.0058
58236,0.0184
58237,0.05
58238,0.1183
58239,0.0965
58240,0.2605
58241,0.2648
58242,0.2851
58243,0.1733
58244,0.1266
58245,0.1801
58246,0.0633
58247,0.0922
58248,0.0464
58249,0.0634
58250,0.1323
58251,0.1375
58252,0.1931
58253,0.1097
58254,0.1353
58255,0.204
58256,0.0621
58257,0.042
58258,0.045
58259,0.0461
58260,0.0174
58261,0.0556
58262,0.047
58263,0.064
58264,0.2048
58265,0.19
58266,0.2207
58267,0.0446
58268,0.0606
58269,0.0383
58270,0.0367
58271,0.0888
58272,0.1021
58273,0.0491
58274,0.0477
58275,0.0393
58276,0.1028
58277,0.1295
58278,0.0697
58279,0.1239
58280,0.0763
58281,0.0587
58282,0.1337
58283,0.0417
58284,0.1243
58285,0.2193
58286,0.2075
58287,0.3113
58288,0.2825
58289,0.252
58290,0.2947
58291,0.0965
58292,0.0993
58293,0.1099
58294,0.055
58295,0.0644
58296,0.0757
58297,0.1305
58298,0.1507
58299,0.0612
58300,0.0286
58301,0.1481
58302,0.0542
58303,0.0383
58304,0.0857
58305,0.0815
58306,0.232
58307,0.03
58308,0.0374
58309,0.0454
58310,0.2567
58311,0.2721
58312,0.1919
58313,0.0447
58314,0.2315
58315,0.0103
58316,0.0318
