NODE ,X [m],Y [m],Z [m]
12295,21.127,2.161,0.240
12296,21.151,2.068,0.243
12297,21.179,1.959,0.246
12298,21.207,1.849,0.249
12299,21.271,1.597,0.256
12300,21.336,1.344,0.263
12301,21.434,0.961,0.274
12302,21.532,0.577,0.284
12303,21.606,0.289,0.292
12304,23.285,-0.217,0.312
12305,23.316,-0.341,0.309
12306,23.372,-0.557,0.305
12307,23.439,-0.820,0.299
12308,23.533,-1.184,0.291
12309,23.626,-1.549,0.283
12310,23.708,-1.867,0.275
12311,23.749,-2.026,0.272
12312,23.786,-2.171,0.269
12313,23.824,-2.317,0.265
12314,23.852,-2.428,0.263
12347,22.605,2.437,0.249
12348,22.629,2.344,0.252
12349,22.659,2.224,0.255
12350,22.690,2.104,0.259
12351,22.739,1.915,0.264
12352,22.787,1.725,0.269
12353,22.850,1.481,0.276
12354,22.943,1.118,0.286
12355,23.026,0.791,0.295
12356,23.110,0.465,0.304
12357,23.169,0.232,0.311
12358,24.831,-0.209,0.329
12359,24.862,-0.330,0.326
12360,24.909,-0.511,0.322
12361,24.979,-0.783,0.316
12362,25.055,-1.082,0.310
12363,25.132,-1.380,0.303
12364,25.198,-1.639,0.297
12365,25.265,-1.898,0.291
12366,25.298,-2.028,0.289
12367,25.333,-2.163,0.286
12368,25.363,-2.282,0.283
12369,25.385,-2.368,0.281
12370,25.406,-2.450,0.279
12407,24.146,2.465,0.265
12408,24.163,2.399,0.267
12409,24.184,2.317,0.269
12410,24.205,2.235,0.272
12411,24.224,2.161,0.274
12412,24.248,2.068,0.276
12413,24.276,1.959,0.279
12414,24.304,1.849,0.282
12415,24.369,1.597,0.289
12416,24.433,1.344,0.296
12417,24.531,0.961,0.307
12418,24.630,0.577,0.318
12419,24.704,0.289,0.326
12420,26.382,-0.217,0.343
12421,26.414,-0.341,0.341
12422,26.469,-0.556,0.336
12423,26.537,-0.820,0.330
12424,26.612,-1.116,0.323
12425,26.724,-1.549,0.313
12426,26.805,-1.867,0.306
12427,26.846,-2.026,0.303
12428,26.883,-2.171,0.299
12429,26.921,-2.317,0.296
12430,26.949,-2.428,0.293
12463,25.702,2.437,0.282
12464,25.726,2.344,0.284
12465,25.756,2.224,0.287
12466,25.787,2.104,0.291
12467,25.836,1.915,0.296
12468,25.884,1.725,0.301
12469,25.947,1.481,0.308
12470,26.040,1.118,0.318
12471,26.123,0.791,0.327
12472,26.207,0.465,0.336
12473,26.267,0.232,0.342
12474,27.147,-0.183,0.351
12475,27.185,-0.330,0.348
12476,27.228,-0.498,0.344
12477,27.301,-0.783,0.338
12478,27.381,-1.093,0.331
12479,27.455,-1.380,0.324
12480,27.521,-1.639,0.319
12481,27.588,-1.898,0.313
12482,27.621,-2.031,0.310
12483,27.655,-2.163,0.307
12484,27.688,-2.291,0.304
12485,27.708,-2.368,0.302
12486,27.730,-2.454,0.300
12523,26.469,2.465,0.288
12524,26.486,2.399,0.290
12525,26.507,2.317,0.292
12526,26.528,2.235,0.294
12527,26.548,2.155,0.297
12528,26.571,2.068,0.299
12529,26.591,1.991,0.301
12530,26.627,1.849,0.305
12531,26.691,1.597,0.312
12532,26.756,1.344,0.319
12533,26.854,0.961,0.329
12534,26.953,0.577,0.340
12535,27.026,0.289,0.348
12536,27.923,-0.189,0.359
12537,27.962,-0.341,0.355
12538,28.007,-0.514,0.351
12539,28.085,-0.820,0.344
12540,28.179,-1.184,0.336
12541,28.272,-1.549,0.328
12542,28.333,-1.787,0.323
12543,28.395,-2.026,0.317
12544,28.432,-2.171,0.314
12545,28.469,-2.317,0.311
12546,28.497,-2.424,0.308
12579,27.250,2.437,0.296
12580,27.274,2.344,0.299
12581,27.303,2.233,0.302
12582,27.336,2.104,0.305
12583,27.384,1.915,0.310
12584,27.433,1.725,0.316
12585,27.511,1.421,0.324
12586,27.588,1.118,0.332
12587,27.672,0.791,0.341
12588,27.756,0.465,0.350
12589,27.815,0.232,0.357
12590,28.696,-0.183,0.366
12591,28.734,-0.330,0.363
12592,28.777,-0.498,0.359
12593,28.850,-0.783,0.352
12594,28.929,-1.093,0.345
12595,29.003,-1.380,0.339
12596,29.070,-1.639,0.333
12597,29.136,-1.898,0.327
12598,29.170,-2.031,0.324
12599,29.204,-2.163,0.321
12600,29.237,-2.291,0.318
12601,29.257,-2.368,0.317
12602,29.279,-2.454,0.315
12639,28.018,2.465,0.303
12640,28.035,2.399,0.304
12641,28.056,2.317,0.307
12642,28.077,2.235,0.309
12643,28.097,2.155,0.311
12644,28.119,2.068,0.313
12645,28.139,1.991,0.316
12646,28.175,1.849,0.319
12647,28.240,1.597,0.326
12648,28.305,1.344,0.333
12649,28.403,0.961,0.344
12650,28.501,0.577,0.354
12651,28.575,0.289,0.362
12652,29.472,-0.189,0.373
12653,29.511,-0.341,0.370
12654,29.555,-0.514,0.366
12655,29.634,-0.820,0.359
12656,29.727,-1.184,0.351
12657,29.821,-1.549,0.342
12658,29.882,-1.787,0.337
12659,29.943,-2.026,0.332
12660,29.981,-2.171,0.328
12661,30.018,-2.317,0.325
12662,30.045,-2.424,0.323
12695,28.799,2.437,0.311
12696,28.823,2.344,0.313
12697,28.854,2.224,0.316
12698,28.884,2.104,0.320
12699,28.933,1.915,0.325
12700,28.981,1.725,0.330
12701,29.059,1.421,0.338
12702,29.137,1.118,0.347
12703,29.222,0.786,0.356
12704,29.304,0.465,0.365
12705,29.364,0.232,0.371
12706,30.246,-0.189,0.380
12707,30.285,-0.339,0.376
12708,30.345,-0.575,0.371
12709,30.406,-0.811,0.366
12710,30.478,-1.092,0.359
12711,30.550,-1.373,0.353
12712,30.633,-1.697,0.345
12713,30.678,-1.871,0.341
12714,30.712,-2.005,0.338
12715,30.749,-2.150,0.335
12716,30.782,-2.279,0.332
12717,30.804,-2.363,0.330
12718,30.826,-2.449,0.328
12755,29.567,2.463,0.318
12756,29.584,2.396,0.319
12757,29.605,2.312,0.322
12758,29.627,2.227,0.324
12759,29.649,2.142,0.326
12760,29.671,2.056,0.329
12761,29.700,1.942,0.332
12762,29.729,1.828,0.335
12763,29.777,1.640,0.340
12764,29.857,1.328,0.348
12765,29.951,0.962,0.358
12766,30.045,0.595,0.368
12767,30.121,0.298,0.376
12768,30.992,-0.077,0.389
12769,31.011,-0.154,0.387
12770,31.037,-0.254,0.385
12771,31.063,-0.354,0.382
12772,31.096,-0.484,0.379
12773,31.129,-0.614,0.376
12774,31.172,-0.779,0.373
12775,31.214,-0.945,0.369
12776,31.271,-1.164,0.364
12777,31.327,-1.383,0.359
12778,31.385,-1.612,0.353
12779,31.441,-1.827,0.349
12780,31.482,-1.987,0.345
12781,31.523,-2.147,0.341
12782,31.550,-2.251,0.339
12783,31.576,-2.356,0.336
12784,31.600,-2.448,0.334
12819,30.345,2.445,0.324
12820,30.367,2.360,0.327
12821,30.391,2.269,0.329
12822,30.418,2.161,0.332
12823,30.457,2.010,0.336
12824,30.496,1.859,0.340
12825,30.551,1.641,0.346
12826,30.607,1.424,0.352
12827,30.662,1.210,0.358
12828,30.717,0.995,0.364
12829,30.773,0.775,0.370
12830,30.830,0.554,0.375
12831,30.872,0.389,0.380
12832,30.915,0.223,0.384
12833,30.945,0.106,0.388
12834,31.790,-0.169,0.393
12835,31.833,-0.338,0.389
12836,31.893,-0.572,0.384
12837,31.953,-0.807,0.378
12838,32.026,-1.090,0.372
12839,32.099,-1.374,0.365
12840,32.168,-1.644,0.359
12841,32.227,-1.875,0.354
12842,32.263,-2.013,0.351
12843,32.298,-2.152,0.347
12844,32.325,-2.258,0.345
12845,32.353,-2.364,0.342
12846,32.375,-2.452,0.340
12883,31.115,2.463,0.330
12884,31.133,2.395,0.332
12885,31.154,2.311,0.334
12886,31.176,2.226,0.336
12887,31.198,2.140,0.339
12888,31.220,2.054,0.341
12889,31.252,1.929,0.344
12890,31.279,1.824,0.347
12891,31.318,1.673,0.351
12892,31.406,1.326,0.361
12893,31.500,0.962,0.371
12894,31.593,0.598,0.381
12895,31.683,0.247,0.390
12896,32.569,-0.189,0.399
12897,32.608,-0.341,0.395
12898,32.669,-0.581,0.390
12899,32.731,-0.820,0.384
12900,32.824,-1.184,0.376
12901,32.918,-1.549,0.367
12902,32.979,-1.787,0.362
12903,33.040,-2.026,0.356
12904,33.078,-2.171,0.353
12905,33.115,-2.317,0.350
12906,33.142,-2.424,0.347
12939,31.896,2.437,0.337
12940,31.920,2.344,0.339
12941,31.951,2.224,0.343
12942,31.981,2.104,0.346
12943,32.030,1.915,0.351
12944,32.079,1.725,0.356
12945,32.156,1.421,0.364
12946,32.234,1.118,0.373
12947,32.318,0.790,0.382
12948,32.401,0.465,0.390
12949,32.461,0.232,0.397
12950,33.342,-0.183,0.405
12951,33.379,-0.330,0.402
12952,33.423,-0.498,0.398
12953,33.496,-0.783,0.391
12954,33.576,-1.098,0.384
12955,33.649,-1.380,0.377
12956,33.715,-1.639,0.372
12957,33.782,-1.898,0.366
12958,33.823,-2.059,0.362
12959,33.850,-2.163,0.360
12960,33.876,-2.266,0.357
12961,33.902,-2.368,0.355
12962,33.924,-2.453,0.353
12999,32.663,2.465,0.342
13000,32.680,2.399,0.344
13001,32.701,2.317,0.346
13002,32.722,2.235,0.349
13003,32.741,2.161,0.351
13004,32.765,2.068,0.353
13005,32.793,1.959,0.356
13006,32.821,1.849,0.359
13007,32.863,1.687,0.364
13008,32.951,1.344,0.373
13009,33.049,0.961,0.383
13010,33.147,0.577,0.394
13011,33.221,0.289,0.401
13012,34.117,-0.189,0.411
13013,34.157,-0.341,0.408
13014,34.201,-0.514,0.404
13015,34.280,-0.820,0.397
13016,34.373,-1.184,0.388
13017,34.466,-1.549,0.380
13018,34.528,-1.787,0.374
13019,34.589,-2.026,0.369
13020,34.626,-2.171,0.366
13021,34.664,-2.317,0.362
13022,34.691,-2.424,0.360
13055,33.445,2.437,0.349
13056,33.469,2.344,0.352
13057,33.499,2.224,0.355
13058,33.530,2.104,0.358
13059,33.579,1.915,0.364
13060,33.627,1.725,0.369
13061,33.705,1.421,0.377
13062,33.783,1.118,0.385
13063,33.868,0.786,0.394
13064,33.950,0.465,0.403
13065,34.010,0.232,0.409
13066,34.890,-0.183,0.417
13067,34.928,-0.330,0.414
13068,34.986,-0.557,0.409
13069,35.044,-0.783,0.403
13070,35.121,-1.082,0.396
13071,35.198,-1.380,0.389
13072,35.264,-1.639,0.383
13073,35.330,-1.898,0.377
13074,35.369,-2.049,0.374
13075,35.398,-2.163,0.371
13076,35.425,-2.266,0.369
13077,35.451,-2.368,0.366
13078,35.473,-2.454,0.364
13115,34.212,2.465,0.356
13116,34.229,2.399,0.358
13117,34.250,2.317,0.360
13118,34.271,2.235,0.362
13119,34.292,2.152,0.364
13120,34.314,2.068,0.366
13121,34.342,1.959,0.369
13122,34.370,1.849,0.372
13123,34.434,1.597,0.379
13124,34.499,1.344,0.386
13125,34.597,0.961,0.396
13126,34.695,0.577,0.406
13127,34.769,0.289,0.414
13128,35.666,-0.189,0.422
13129,35.705,-0.341,0.419
13130,35.750,-0.514,0.415
13131,35.828,-0.820,0.408
13132,35.922,-1.184,0.399
13133,36.015,-1.549,0.391
13134,36.076,-1.787,0.385
13135,36.137,-2.026,0.380
13136,36.175,-2.171,0.376
13137,36.212,-2.317,0.373
13138,36.239,-2.424,0.370
13171,34.993,2.437,0.362
13172,35.017,2.344,0.364
13173,35.046,2.233,0.367
13174,35.078,2.104,0.371
13175,35.127,1.915,0.376
13176,35.176,1.725,0.381
13177,35.254,1.421,0.389
13178,35.331,1.118,0.397
13179,35.415,0.791,0.406
13180,35.499,0.465,0.414
13181,35.558,0.232,0.421
13182,37.220,-0.210,0.432
13183,37.251,-0.332,0.429
13184,37.298,-0.514,0.425
13185,37.369,-0.789,0.419
13186,37.444,-1.084,0.412
13187,37.520,-1.379,0.405
13188,37.586,-1.636,0.399
13189,37.652,-1.893,0.393
13190,37.686,-2.024,0.390
13191,37.721,-2.160,0.387
13192,37.751,-2.281,0.384
13193,37.774,-2.367,0.382
13194,37.795,-2.450,0.380
13231,36.535,2.465,0.371
13232,36.552,2.399,0.373
13233,36.573,2.317,0.375
13234,36.594,2.235,0.377
13235,36.613,2.161,0.379
13236,36.637,2.068,0.382
13237,36.664,1.959,0.385
13238,36.692,1.849,0.388
13239,36.757,1.597,0.394
13240,36.822,1.344,0.401
13241,36.920,0.961,0.411
13242,37.018,0.577,0.422
13243,37.092,0.289,0.429
13244,38.770,-0.217,0.442
13245,38.802,-0.341,0.440
13246,38.858,-0.556,0.435
13247,38.925,-0.820,0.428
13248,39.019,-1.184,0.420
13249,39.112,-1.549,0.411
13250,39.194,-1.867,0.404
13251,39.235,-2.026,0.400
13252,39.272,-2.171,0.397
13253,39.309,-2.317,0.394
13254,39.338,-2.427,0.391
13287,38.090,2.437,0.382
13288,38.114,2.344,0.385
13289,38.145,2.224,0.388
13290,38.176,2.104,0.391
13291,38.224,1.915,0.396
13292,38.273,1.725,0.401
13293,38.335,1.481,0.408
13294,38.429,1.118,0.418
13295,38.512,0.791,0.426
13296,38.596,0.465,0.435
13297,38.655,0.232,0.441
13298,40.317,-0.209,0.452
13299,40.349,-0.332,0.449
13300,40.396,-0.516,0.445
13301,40.466,-0.789,0.439
13302,40.541,-1.084,0.432
13303,40.617,-1.379,0.425
13304,40.683,-1.636,0.419
13305,40.749,-1.893,0.413
13306,40.783,-2.024,0.409
13307,40.818,-2.160,0.406
13308,40.849,-2.281,0.403
13309,40.871,-2.367,0.401
13310,40.892,-2.450,0.399
13347,39.632,2.465,0.392
13348,39.649,2.399,0.394
13349,39.670,2.317,0.396
13350,39.691,2.235,0.398
13351,39.715,2.141,0.401
13352,39.734,2.068,0.403
13353,39.762,1.959,0.406
13354,39.790,1.849,0.408
13355,39.837,1.665,0.413
13356,39.919,1.344,0.422
13357,40.017,0.961,0.432
13358,40.116,0.577,0.442
13359,40.189,0.289,0.450
13360,41.868,-0.217,0.460
13361,41.900,-0.341,0.457
13362,41.955,-0.556,0.452
13363,42.022,-0.820,0.446
13364,42.116,-1.184,0.438
13365,42.209,-1.549,0.429
13366,42.291,-1.867,0.421
13367,42.332,-2.026,0.418
13368,42.369,-2.171,0.414
13369,42.406,-2.317,0.411
13370,42.435,-2.427,0.408
13403,41.188,2.437,0.401
13404,41.211,2.344,0.404
13405,41.242,2.224,0.407
13406,41.273,2.104,0.410
13407,41.321,1.915,0.415
13408,41.370,1.725,0.420
13409,41.433,1.481,0.426
13410,41.526,1.118,0.436
13411,41.609,0.791,0.445
13412,41.693,0.465,0.453
13413,41.753,0.232,0.459
13414,43.414,-0.210,0.469
13415,43.446,-0.332,0.466
13416,43.492,-0.514,0.462
13417,43.563,-0.789,0.455
13418,43.639,-1.084,0.448
13419,43.714,-1.379,0.441
13420,43.780,-1.636,0.435
13421,43.846,-1.893,0.429
13422,43.880,-2.024,0.426
13423,43.915,-2.160,0.423
13424,43.946,-2.281,0.420
13425,43.968,-2.367,0.418
13426,43.989,-2.450,0.416
13463,42.729,2.465,0.409
13464,42.746,2.399,0.411
13465,42.767,2.317,0.413
13466,42.788,2.235,0.415
13467,42.807,2.161,0.417
13468,42.831,2.068,0.419
13469,42.859,1.959,0.422
13470,42.887,1.849,0.425
13471,42.951,1.597,0.432
13472,43.016,1.344,0.438
13473,43.114,0.961,0.448
13474,43.213,0.577,0.459
13475,43.287,0.289,0.466
13476,44.965,-0.216,0.477
13477,44.997,-0.341,0.474
13478,45.045,-0.530,0.469
13479,45.120,-0.820,0.462
13480,45.213,-1.184,0.453
13481,45.306,-1.549,0.445
13482,45.388,-1.867,0.437
13483,45.429,-2.026,0.433
13484,45.466,-2.171,0.430
13485,45.504,-2.317,0.426
13486,45.532,-2.428,0.424
13519,44.285,2.437,0.418
13520,44.309,2.344,0.421
13521,44.339,2.224,0.424
13522,44.370,2.104,0.427
13523,44.419,1.915,0.432
13524,44.467,1.725,0.437
13525,44.545,1.421,0.445
13526,44.623,1.118,0.453
13527,44.706,0.791,0.461
13528,44.790,0.465,0.470
13529,44.850,0.232,0.476
13530,46.512,-0.210,0.483
13531,46.543,-0.332,0.480
13532,46.590,-0.514,0.476
13533,46.660,-0.789,0.469
13534,46.736,-1.084,0.462
13535,46.811,-1.379,0.455
13536,46.877,-1.636,0.449
13537,46.943,-1.893,0.443
13538,46.977,-2.024,0.440
13539,47.012,-2.160,0.436
13540,47.043,-2.281,0.433
13541,47.065,-2.367,0.431
13542,47.086,-2.450,0.429
13579,45.826,2.465,0.424
13580,45.843,2.399,0.426
13581,45.864,2.317,0.428
13582,45.885,2.235,0.430
13583,45.904,2.161,0.432
13584,45.928,2.068,0.434
13585,45.956,1.959,0.437
13586,45.984,1.849,0.440
13587,46.049,1.597,0.447
13588,46.113,1.344,0.453
13589,46.212,0.961,0.463
13590,46.310,0.577,0.473
13591,46.384,0.289,0.481
13592,48.062,-0.217,0.489
13593,48.094,-0.341,0.486
13594,48.149,-0.557,0.481
13595,48.217,-0.820,0.475
13596,48.310,-1.184,0.466
13597,48.404,-1.549,0.457
13598,48.485,-1.867,0.449
13599,48.526,-2.026,0.446
13600,48.563,-2.171,0.442
13601,48.601,-2.317,0.439
13602,48.629,-2.428,0.436
13635,47.382,2.437,0.431
13636,47.406,2.344,0.433
13637,47.436,2.224,0.436
13638,47.467,2.104,0.439
13639,47.516,1.915,0.444
13640,47.564,1.725,0.449
13641,47.627,1.481,0.456
13642,47.720,1.118,0.465
13643,47.804,0.791,0.474
13644,47.887,0.465,0.482
13645,47.947,0.232,0.488
13646,49.609,-0.209,0.495
13647,49.640,-0.330,0.492
13648,49.686,-0.511,0.488
13649,49.756,-0.783,0.482
13650,49.832,-1.082,0.474
13651,49.909,-1.380,0.467
13652,49.976,-1.639,0.461
13653,50.042,-1.898,0.455
13654,50.075,-2.028,0.452
13655,50.110,-2.163,0.448
13656,50.140,-2.282,0.446
13657,50.162,-2.368,0.444
13658,50.183,-2.450,0.442
13695,48.923,2.465,0.436
13696,48.940,2.399,0.438
13697,48.961,2.317,0.440
13698,48.982,2.235,0.442
13699,49.001,2.161,0.444
13700,49.025,2.068,0.447
13701,49.053,1.959,0.449
13702,49.081,1.849,0.452
13703,49.146,1.597,0.459
13704,49.211,1.344,0.465
13705,49.309,0.961,0.475
13706,49.407,0.577,0.485
13707,49.481,0.289,0.493
13708,51.159,-0.217,0.499
13709,51.191,-0.341,0.496
13710,51.246,-0.555,0.491
13711,51.314,-0.820,0.485
13712,51.407,-1.184,0.476
13713,51.501,-1.549,0.467
13714,51.562,-1.787,0.461
13715,51.623,-2.026,0.455
13716,51.660,-2.171,0.452
13717,51.698,-2.317,0.448
13718,51.726,-2.427,0.446
13751,50.479,2.437,0.442
13752,50.503,2.344,0.445
13753,50.534,2.224,0.448
13754,50.564,2.104,0.451
13755,50.613,1.915,0.456
13756,50.661,1.725,0.460
13757,50.724,1.481,0.467
13758,50.817,1.118,0.476
13759,50.901,0.791,0.484
13760,50.985,0.465,0.493
13761,51.044,0.232,0.499
13762,52.706,-0.210,0.504
13763,52.737,-0.332,0.501
13764,52.784,-0.514,0.496
13765,52.854,-0.789,0.490
13766,52.930,-1.084,0.482
13767,53.006,-1.379,0.475
13768,53.072,-1.636,0.469
13769,53.138,-1.893,0.463
13770,53.171,-2.024,0.460
13771,53.206,-2.160,0.456
13772,53.237,-2.281,0.453
13773,53.259,-2.367,0.451
13774,53.280,-2.450,0.449
13811,52.020,2.465,0.446
13812,52.037,2.399,0.447
13813,52.058,2.317,0.449
13814,52.079,2.235,0.451
13815,52.098,2.161,0.453
13816,52.122,2.068,0.456
13817,52.150,1.959,0.459
13818,52.178,1.849,0.461
13819,52.243,1.597,0.468
13820,52.308,1.344,0.474
13821,52.406,0.961,0.484
13822,52.504,0.577,0.494
13823,52.578,0.289,0.501
13824,54.256,-0.217,0.508
13825,54.288,-0.341,0.505
13826,54.343,-0.556,0.499
13827,54.411,-0.820,0.493
13828,54.505,-1.184,0.484
13829,54.598,-1.549,0.475
13830,54.680,-1.867,0.467
13831,54.720,-2.026,0.464
13832,54.758,-2.171,0.460
13833,54.795,-2.317,0.456
13834,54.823,-2.427,0.454
13867,53.576,2.437,0.450
13868,53.600,2.344,0.453
13869,53.631,2.224,0.456
13870,53.661,2.104,0.459
13871,53.710,1.915,0.464
13872,53.759,1.725,0.469
13873,53.821,1.481,0.475
13874,53.914,1.118,0.484
13875,53.998,0.791,0.493
13876,54.082,0.465,0.501
13877,54.141,0.232,0.507
13878,55.792,-0.166,0.512
13879,55.834,-0.332,0.507
13880,55.878,-0.503,0.503
13881,55.952,-0.789,0.496
13882,56.027,-1.084,0.489
13883,56.103,-1.379,0.482
13884,56.169,-1.636,0.475
13885,56.235,-1.893,0.469
13886,56.269,-2.028,0.466
13887,56.303,-2.160,0.462
13888,56.330,-2.264,0.460
13889,56.356,-2.367,0.457
13890,56.378,-2.450,0.455
13927,55.118,2.465,0.453
13928,55.134,2.399,0.455
13929,55.155,2.317,0.457
13930,55.176,2.235,0.459
13931,55.195,2.161,0.461
13932,55.219,2.068,0.463
13933,55.247,1.959,0.466
13934,55.275,1.849,0.469
13935,55.340,1.597,0.475
13936,55.405,1.344,0.482
13937,55.503,0.961,0.491
13938,55.601,0.577,0.501
13939,55.675,0.289,0.508
13940,57.370,-0.282,0.511
13941,57.407,-0.426,0.507
13942,57.484,-0.726,0.500
13943,57.561,-1.025,0.492
13944,57.638,-1.324,0.485
13945,57.714,-1.623,0.478
13946,57.790,-1.917,0.470
13947,57.829,-2.073,0.466
13948,57.863,-2.204,0.463
13949,57.897,-2.335,0.460
13950,57.922,-2.435,0.458
13983,56.673,2.437,0.456
13984,56.697,2.344,0.458
13985,56.728,2.224,0.461
13986,56.758,2.104,0.464
13987,56.807,1.915,0.469
13988,56.856,1.725,0.474
13989,56.918,1.481,0.480
13990,57.011,1.118,0.489
13991,57.095,0.791,0.498
13992,57.179,0.465,0.506
13993,57.238,0.232,0.512
13994,58.889,-0.166,0.515
13995,58.932,-0.332,0.511
13996,58.977,-0.507,0.507
13997,59.049,-0.789,0.500
13998,59.119,-1.064,0.493
13999,59.200,-1.379,0.486
14000,59.266,-1.636,0.479
14001,59.332,-1.893,0.473
14002,59.366,-2.024,0.470
14003,59.401,-2.160,0.466
14004,59.431,-2.281,0.463
14005,59.454,-2.367,0.461
14006,59.475,-2.450,0.459
14043,58.215,2.465,0.457
14044,58.232,2.399,0.459
14045,58.253,2.317,0.461
14046,58.274,2.235,0.463
14047,58.293,2.161,0.465
14048,58.317,2.068,0.467
14049,58.345,1.959,0.470
14050,58.372,1.849,0.473
14051,58.437,1.597,0.479
14052,58.502,1.344,0.486
14053,58.600,0.961,0.495
14054,58.699,0.577,0.505
14055,58.773,0.289,0.512
14056,60.467,-0.281,0.514
14057,60.504,-0.426,0.510
14058,60.555,-0.625,0.505
14059,60.658,-1.025,0.495
14060,60.735,-1.324,0.488
14061,60.811,-1.623,0.480
14062,60.887,-1.918,0.473
14063,60.927,-2.073,0.469
14064,60.960,-2.204,0.466
14065,60.994,-2.335,0.463
14066,61.019,-2.435,0.460
14099,59.770,2.437,0.460
14100,59.794,2.344,0.462
14101,59.825,2.224,0.465
14102,59.856,2.104,0.468
14103,59.904,1.915,0.473
14104,59.953,1.725,0.478
14105,60.031,1.421,0.485
14106,60.109,1.118,0.493
14107,60.192,0.791,0.501
14108,60.276,0.465,0.509
14109,60.336,0.232,0.515
14110,61.986,-0.165,0.517
14111,62.028,-0.330,0.513
14112,62.072,-0.500,0.509
14113,62.145,-0.783,0.502
14114,62.221,-1.082,0.494
14115,62.298,-1.380,0.487
14116,62.364,-1.639,0.481
14117,62.431,-1.898,0.474
14118,62.464,-2.028,0.471
14119,62.498,-2.163,0.467
14120,62.529,-2.282,0.464
14121,62.551,-2.368,0.462
14122,62.572,-2.450,0.460
14159,61.312,2.465,0.460
14160,61.329,2.399,0.461
14161,61.350,2.317,0.463
14162,61.371,2.235,0.465
14163,61.390,2.161,0.467
14164,61.414,2.068,0.470
14165,61.442,1.959,0.472
14166,61.470,1.849,0.475
14167,61.534,1.597,0.481
14168,61.599,1.344,0.488
14169,61.697,0.961,0.497
14170,61.796,0.577,0.507
14171,61.870,0.289,0.514
14172,63.565,-0.282,0.514
14173,63.602,-0.426,0.510
14174,63.678,-0.726,0.503
14175,63.755,-1.025,0.495
14176,63.832,-1.324,0.488
14177,63.908,-1.623,0.480
14178,63.984,-1.918,0.473
14179,64.024,-2.073,0.469
14180,64.057,-2.204,0.465
14181,64.091,-2.335,0.462
14182,64.117,-2.435,0.460
14215,62.867,2.437,0.460
14216,62.891,2.344,0.462
14217,62.922,2.224,0.465
14218,62.953,2.104,0.468
14219,63.001,1.915,0.473
14220,63.050,1.725,0.478
14221,63.113,1.481,0.484
14222,63.206,1.118,0.493
14223,63.290,0.791,0.501
14224,63.373,0.465,0.509
14225,63.433,0.232,0.515
14226,65.097,-0.220,0.514
14227,65.126,-0.332,0.512
14228,65.185,-0.560,0.506
14229,65.243,-0.789,0.500
14230,65.319,-1.084,0.492
14231,65.394,-1.379,0.485
14232,65.460,-1.636,0.478
14233,65.526,-1.893,0.472
14234,65.561,-2.027,0.469
14235,65.595,-2.160,0.465
14236,65.626,-2.281,0.462
14237,65.648,-2.367,0.460
14238,65.669,-2.450,0.458
14275,64.409,2.465,0.459
14276,64.426,2.399,0.461
14277,64.447,2.317,0.463
14278,64.468,2.235,0.465
14279,64.492,2.141,0.467
14280,64.511,2.068,0.469
14281,64.539,1.959,0.472
14282,64.567,1.849,0.474
14283,64.614,1.665,0.479
14284,64.696,1.344,0.487
14285,64.795,0.961,0.496
14286,64.893,0.577,0.506
14287,64.967,0.289,0.513
14288,66.662,-0.282,0.511
14289,66.699,-0.426,0.507
14290,66.776,-0.726,0.499
14291,66.852,-1.025,0.492
14292,66.929,-1.324,0.484
14293,67.006,-1.623,0.477
14294,67.081,-1.917,0.469
14295,67.121,-2.073,0.465
14296,67.154,-2.204,0.462
14297,67.188,-2.335,0.458
14298,67.214,-2.435,0.456
14331,65.965,2.437,0.458
14332,65.989,2.344,0.460
14333,66.019,2.224,0.463
14334,66.050,2.104,0.466
14335,66.099,1.915,0.471
14336,66.147,1.725,0.475
14337,66.210,1.481,0.481
14338,66.303,1.118,0.490
14339,66.387,0.791,0.498
14340,66.470,0.465,0.506
14341,66.530,0.232,0.512
14342,68.181,-0.166,0.511
14343,68.223,-0.332,0.507
14344,68.268,-0.507,0.503
14345,68.340,-0.789,0.495
14346,68.411,-1.064,0.488
14347,68.492,-1.379,0.480
14348,68.558,-1.636,0.474
14349,68.623,-1.893,0.467
14350,68.657,-2.024,0.464
14351,68.692,-2.160,0.461
14352,68.723,-2.281,0.458
14353,68.745,-2.367,0.455
14354,68.766,-2.450,0.453
14391,67.506,2.465,0.455
14392,67.523,2.399,0.456
14393,67.544,2.317,0.458
14394,67.565,2.235,0.460
14395,67.584,2.161,0.462
14396,67.608,2.068,0.465
14397,67.636,1.959,0.467
14398,67.664,1.849,0.470
14399,67.729,1.597,0.476
14400,67.794,1.344,0.482
14401,67.892,0.961,0.492
14402,67.990,0.577,0.501
14403,68.064,0.289,0.508
14404,69.759,-0.282,0.506
14405,69.796,-0.426,0.502
14406,69.873,-0.726,0.495
14407,69.950,-1.025,0.487
14408,70.026,-1.324,0.480
14409,70.103,-1.623,0.472
14410,70.178,-1.918,0.464
14411,70.218,-2.073,0.461
14412,70.252,-2.204,0.457
14413,70.285,-2.335,0.454
14414,70.311,-2.435,0.451
14447,69.062,2.437,0.453
14448,69.086,2.344,0.455
14449,69.116,2.224,0.458
14450,69.147,2.104,0.461
